cement,slag,flyash,water,superplasticizer,coarseaggregate,fineaggregate,age,csMPa
2.4779148658211825,-0.8568878904959009,-0.847143931595683,-0.916764389961628,-0.6204483246126329,0.8631542435217113,-1.2176700422149114,-0.27973311313256866,79.99
2.4779148658211825,-0.8568878904959009,-0.847143931595683,-0.916764389961628,-0.6204483246126329,1.0561641947097453,-1.2176700422149114,-0.27973311313256866,61.89
0.49142531024224967,0.795526491434261,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,3.553065687407453,40.27
0.49142531024224967,0.795526491434261,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,5.057676786792999,41.05
-0.7904587933337461,0.678407998399211,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.0705267106428513,0.6478840231915198,4.978486728930601,44.3
-0.14520869190714328,0.4650436150482286,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,0.7022236043611558,47.03
0.9461638832061018,0.24472169745754035,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,5.057676786792999,43.7
0.9461638832061018,0.24472169745754035,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.27973311313256866,36.45
-0.14520869190714328,0.4650436150482286,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,-0.27973311313256866,45.85
1.855641029133806,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.27973311313256866,39.29
-0.7904587933337461,0.678407998399211,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.0705267106428513,0.6478840231915198,0.7022236043611558,38.07
-0.7904587933337461,0.678407998399211,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.0705267106428513,0.6478840231915198,-0.27973311313256866,28.02
1.400902456169954,-0.30608309651918025,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,3.553065687407453,43.01
-0.8727904086493067,1.3463312854109817,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,0.7022236043611558,42.33
0.21858216646393838,0.02439977986685211,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,-0.27973311313256866,47.81
0.9461638832061018,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,0.7022236043611558,52.91
-1.355291968173057,1.5712915591614738,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.9532255540761272,0.4157816444854352,0.7022236043611558,39.36
0.5823730248350201,-0.4162440553145244,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,5.057676786792999,56.14
0.9461638832061018,0.24472169745754035,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,0.7022236043611558,40.56
1.855641029133806,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,2.1276446458843044,42.62
1.400902456169954,-0.30608309651918025,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,2.1276446458843044,41.84
-1.355291968173057,1.5712915591614738,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.9532255540761272,0.4157816444854352,-0.27973311313256866,28.24
-1.355291968173057,1.5712915591614738,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.9532255540761272,0.4157816444854352,-0.6756834024445544,8.06
-1.355291968173057,1.5712915591614738,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.9532255540761272,0.4157816444854352,2.1276446458843044,44.21
0.9461638832061018,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,5.057676786792999,52.52
0.9461638832061018,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,3.553065687407453,53.3
0.9461638832061018,0.24472169745754035,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,3.553065687407453,41.15
0.5823730248350201,-0.4162440553145244,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,2.1276446458843044,52.12
1.400902456169954,-0.30608309651918025,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.27973311313256866,37.43
1.855641029133806,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.6123313561546366,38.6
0.21858216646393838,0.02439977986685211,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,5.057676786792999,55.26
-0.14520869190714328,0.4650436150482286,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,5.057676786792999,52.91
-0.7904587933337461,0.678407998399211,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.0705267106428513,0.6478840231915198,2.1276446458843044,41.72
1.855641029133806,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,3.553065687407453,42.13
-0.8727904086493067,1.3463312854109817,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,5.057676786792999,53.69
-0.41805183568545456,1.8971360793877023,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,3.553065687407453,38.41
-0.41805183568545456,1.8971360793877023,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.27973311313256866,30.08
0.49142531024224967,0.795526491434261,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,0.7022236043611558,37.72
1.855641029133806,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,0.7022236043611558,42.23
-0.41805183568545456,1.8971360793877023,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,2.1276446458843044,36.25
0.5823730248350201,-0.4162440553145244,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,0.7022236043611558,50.46
1.400902456169954,-0.30608309651918025,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,5.057676786792999,43.7
-0.41805183568545456,1.8971360793877023,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,5.057676786792999,39.0
0.9461638832061018,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,2.1276446458843044,53.1
1.400902456169954,-0.30608309651918025,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,0.7022236043611558,41.54
1.400902456169954,-0.30608309651918025,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.6123313561546366,35.08
0.6493871303244299,-0.8568878904959009,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.9532255540761272,0.4157816444854352,-0.6756834024445544,15.05
0.9461638832061018,0.24472169745754035,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,2.1276446458843044,40.76
-0.41805183568545456,1.8971360793877023,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.6123313561546366,26.26
0.9461638832061018,0.24472169745754035,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.6123313561546366,32.82
0.49142531024224967,0.795526491434261,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,2.1276446458843044,39.78
-0.8727904086493067,1.3463312854109817,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,2.1276446458843044,46.93
-0.41805183568545456,1.8971360793877023,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,0.7022236043611558,33.12
0.21858216646393838,0.02439977986685211,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,0.7022236043611558,49.19
-1.355291968173057,1.5712915591614738,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.9532255540761272,0.4157816444854352,-0.6123313561546366,14.59
-0.7904587933337461,0.678407998399211,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.0705267106428513,0.6478840231915198,-0.6123313561546366,14.64
1.855641029133806,-0.8568878904959009,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,5.057676786792999,41.93
-0.7904587933337461,0.678407998399211,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.0705267106428513,0.6478840231915198,-0.6756834024445544,9.13
0.21858216646393838,0.02439977986685211,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,2.1276446458843044,50.95
0.49142531024224967,0.795526491434261,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.27973311313256866,33.02
0.21858216646393838,0.02439977986685211,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,3.553065687407453,54.38
-0.14520869190714328,0.4650436150482286,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,3.553065687407453,51.73
0.2760228283120039,-0.8568878904959009,-0.847143931595683,0.48879271943012964,-1.0391428148578055,-0.024691531943245193,0.9610974482196233,-0.6756834024445544,9.87
-0.8727904086493067,1.3463312854109817,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,3.553065687407453,50.66
-0.14520869190714328,0.4650436150482286,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,2.1276446458843044,48.7
0.5823730248350201,-0.4162440553145244,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,3.553065687407453,55.06
-1.355291968173057,1.5712915591614738,-0.847143931595683,0.48879271943012964,-1.0391428148578055,0.9532255540761272,0.4157816444854352,4.978486728930601,44.7
0.49142531024224967,0.795526491434261,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-2.2409170881234552,-0.6123313561546366,30.28
-0.8727904086493067,1.3463312854109817,-0.847143931595683,2.1754612507002387,-1.0391428148578055,-0.5265174050321336,-1.29254177728139,-0.27973311313256866,40.86
1.9513754655472484,-0.8568878904959009,-0.847143931595683,-1.6663948483038988,-1.0391428148578055,1.892540649857893,0.3296791491589848,-0.27973311313256866,71.99
0.8887232213580362,1.3370545730913734,-0.847143931595683,-0.5372639704258537,0.6523829257326917,-0.6024346524994267,-0.2106452055707703,-0.6756834024445544,34.4
0.3076151923284401,2.183554572255597,-0.847143931595683,-0.2842636907353371,0.4011662315855882,0.9519388210682082,-2.0187976074262353,-0.6756834024445544,28.8
1.3769688470665933,0.3757552589720023,-0.847143931595683,-1.3150055709559594,1.724240820760334,-1.5546170783603948,1.4165671698740363,-0.6756834024445544,33.4
1.3769688470665933,0.3757552589720023,-0.847143931595683,-1.4133945686133822,2.075944192566279,-0.4750480847153246,0.37585005244998065,-0.6756834024445544,36.3
0.8982966649993804,0.23080662897812843,-0.847143931595683,-2.5753217790439025,2.87983761383701,-1.5546170783603948,2.7330618447929558,-0.6756834024445544,29.0
